id,date,NH4,BSK5,Suspended,O2,NO3,NO2,SO4,PO4,CL,year,month
3,2009-11-03,0.021,0.72,11.2,11.5,5.56,0.038,51.2,0.383,45.4,2009,11
3,2009-12-02,0.119,1.08,0.0,11.13,4.71,0.019,71.04,0.399,53.88,2009,12
3,2010-01-12,0.151,1.02,16.8,13.24,4.74,0.036,69.12,0.42,46.2,2010,1
3,2010-02-10,0.064,1.96,0.0,13.5,5.92,0.034,67.2,0.328,46.2,2010,2
3,2010-03-10,0.095,1.21,46.8,13.7,6.88,0.037,70.4,0.158,46.89,2010,3
3,2010-04-07,0.16,3.54,24.8,12.47,4.1,0.029,73.6,0.01,37.8,2010,4
3,2010-05-12,0.27,2.51,6.4,7.6,2.26,0.08,80.0,0.127,41.9,2010,5
3,2010-06-02,0.24,0.89,24.0,7.18,3.11,0.27,60.8,0.263,32.6,2010,6
3,2010-07-07,0.053,0.44,7.2,7.57,4.16,0.034,62.72,0.606,35.5,2010,7
3,2010-08-09,0.006,0.66,17.6,7.75,1.23,0.029,45.44,0.459,36.86,2010,8
3,2010-09-06,0.082,1.87,25.6,8.56,2.56,0.019,44.8,0.346,36.16,2010,9
3,2010-10-05,0.03,1.43,0.9,10.19,2.89,0.088,43.5,0.941,35.45,2010,10
3,2010-11-18,0.018,1.31,2.8,9.76,3.59,0.024,62.1,0.203,41.83,2010,11
3,2010-12-07,0.0,1.6,3.6,13.29,5.86,0.061,63.36,0.335,38.99,2010,12
3,2011-01-10,0.086,1.05,44.0,13.81,6.65,0.049,62.72,0.35,41.12,2011,1
3,2011-02-09,0.17,2.49,2.4,14.68,9.43,0.086,64.64,0.2,38.3,2011,2
3,2011-03-21,0.17,6.16,25.2,16.14,9.28,0.065,78.1,0.017,42.54,2011,3
3,2011-04-05,0.134,4.05,16.0,12.57,7.45,0.024,53.76,0.006,37.58,2011,4
3,2011-05-10,0.0,2.91,24.4,10.19,3.43,0.03,77.44,0.082,41.12,2011,5
3,2011-06-06,0.03,1.17,4.8,6.0,2.97,0.04,79.36,0.371,43.96,2011,6
3,2011-07-05,0.022,1.05,6.8,7.07,3.82,0.029,78.7,0.41,38.99,2011,7
3,2011-08-02,0.025,1.01,10.0,7.59,1.69,0.015,65.28,0.44,43.25,2011,8
3,2011-09-05,0.061,1.34,4.4,8.26,3.29,0.034,64.64,0.32,49.63,2011,9
3,2011-10-12,0.061,1.52,0.9,8.52,3.02,0.044,52.48,0.23,44.66,2011,10
3,2011-11-07,0.115,2.34,9.2,12.7,4.54,0.014,55.04,0.13,42.54,2011,11
3,2011-12-06,0.091,2.06,1.6,13.18,5.48,0.022,92.16,0.195,50.34,2011,12
3,2012-01-12,0.0,2.01,0.0,13.56,7.95,0.024,87.36,0.18,46.09,2012,1
3,2012-02-09,0.02,2.12,2.5,14.22,8.26,0.082,72.4,0.19,42.1,2012,2
3,2012-03-01,0.028,1.64,10.0,14.76,9.57,0.054,75.5,0.2,48.2,2012,3
3,2012-04-09,0.006,2.12,24.8,10.6,3.36,0.032,56.3,0.029,39.7,2012,4
3,2012-05-15,0.061,2.05,8.8,7.46,3.0,0.13,59.5,0.38,41.12,2012,5
3,2012-06-05,0.063,1.98,5.6,7.93,2.63,0.094,82.0,0.29,42.5,2012,6
3,2012-07-16,0.084,1.44,9.8,6.93,0.33,0.024,78.1,0.62,44.66,2012,7
3,2012-08-06,0.023,1.36,6.8,8.0,4.72,0.14,108.8,0.61,48.21,2012,8
3,2012-09-06,0.066,1.94,2.8,8.61,2.6,0.005,80.64,0.31,47.3,2012,9
3,2012-10-08,0.052,1.76,1.2,8.34,2.42,0.033,91.52,0.31,52.47,2012,10
3,2012-11-01,0.11,1.27,8.9,10.19,4.41,0.039,67.84,0.44,49.6,2012,11
3,2012-12-06,0.054,1.2,0.0,11.25,5.06,0.033,113.3,0.48,56.7,2012,12
3,2013-01-02,0.11,1.38,0.0,14.49,8.43,0.026,104.9,0.43,53.9,2013,1
3,2013-02-07,0.11,2.02,1.6,14.16,7.67,0.04,88.9,0.26,46.79,2013,2
3,2013-03-04,0.0,5.98,50.8,14.56,3.17,0.069,85.12,0.01,48.21,2013,3
3,2013-04-04,0.11,2.72,0.0,11.58,7.26,0.03,64.0,0.11,39.7,2013,4
3,2013-05-15,0.025,2.0,10.1,13.92,3.35,0.043,60.8,0.31,41.1,2013,5
3,2013-06-10,0.086,1.87,12.4,7.26,2.03,0.036,51.84,0.17,34.03,2013,6
3,2013-07-04,0.0,1.61,18.4,7.44,2.37,0.057,56.96,0.51,35.45,2013,7
3,2013-08-15,0.0,1.93,3.2,7.53,2.39,0.018,70.4,0.46,42.54,2013,8
3,2013-09-03,0.039,1.85,0.0,8.67,1.12,0.028,64.64,0.51,41.12,2013,9
3,2013-10-02,0.069,2.13,0.0,10.6,3.07,0.037,44.8,0.38,34.03,2013,10
3,2013-11-07,0.048,1.22,7.65,9.07,3.98,0.036,51.6,0.42,39.0,2013,11
3,2013-12-13,0.06,1.32,0.0,10.96,3.94,0.021,94.3,0.28,57.1,2013,12
3,2014-01-14,0.0,1.6,7.2,13.71,6.06,0.026,65.92,0.29,42.54,2014,1
3,2014-02-11,0.0,1.25,6.4,13.47,9.29,0.02,71.04,0.15,43.2,2014,2
3,2014-03-24,0.048,1.43,7.3,13.3,7.08,0.046,74.18,0.15,46.35,2014,3
3,2014-04-08,0.1,1.2,3.0,13.3,1.97,0.09,78.86,0.037,46.9,2014,4
3,2014-05-13,0.11,1.26,0.0,8.59,1.84,0.065,71.04,0.046,39.7,2014,5
3,2014-06-01,0.015,2.45,18.8,8.69,3.18,0.1,60.8,0.065,52.46,2014,6
3,2014-07-04,0.11,1.98,13.0,7.87,1.94,0.091,57.3,0.49,39.7,2014,7
3,2014-08-01,0.15,1.31,5.6,7.81,2.46,0.018,45.4,0.36,38.3,2014,8
3,2014-09-03,0.03,1.35,12.1,8.65,2.31,0.018,62.72,0.4,46.5,2014,9
3,2014-10-02,0.071,1.28,0.0,10.3,3.01,0.039,46.08,0.32,38.87,2014,10
3,2014-11-04,0.18,4.65,0.0,14.43,0.76,0.025,51.84,0.067,49.63,2014,11
3,2014-12-03,0.0,1.91,0.0,14.76,4.96,0.033,65.28,0.31,45.38,2014,12
3,2015-01-20,0.024,1.9,0.0,14.13,4.05,0.023,58.24,0.2,45.38,2015,1
3,2015-02-03,0.0,1.92,0.0,13.24,0.93,0.037,67.84,0.12,48.21,2015,2
3,2015-03-06,0.0,2.87,3.2,10.9,3.9,0.025,76.8,0.0,49.63,2015,3
3,2015-04-15,0.0,6.64,18.0,11.76,0.59,0.033,69.04,0.012,42.54,2015,4
3,2015-05-20,0.054,1.92,4.6,11.38,1.23,0.047,67.2,0.043,42.54,2015,5
3,2015-06-03,0.0,2.14,16.4,7.11,2.24,0.03,71.68,0.55,44.67,2015,6
3,2015-07-15,0.16,1.85,0.0,10.43,2.74,0.032,71.68,0.45,48.21,2015,7
3,2015-08-14,0.024,1.28,0.0,8.64,2.14,0.024,75.3,0.46,46.17,2015,8
3,2015-09-01,0.0,1.59,10.8,9.6,1.58,0.014,63.04,0.42,37.8,2015,9
3,2015-10-08,0.162,1.9,0.0,9.86,1.12,0.012,65.92,0.074,36.87,2015,10
3,2015-11-04,0.0,4.05,6.0,13.41,0.43,0.032,69.12,0.091,53.88,2015,11
3,2015-12-09,0.0,2.27,12.0,10.19,4.01,0.087,79.36,0.168,56.01,2015,12
3,2016-01-14,0.0,1.98,0.0,14.18,1.71,0.041,102.4,0.435,59.2,2016,1
3,2016-02-11,0.0,1.92,5.6,12.83,3.11,0.036,96.0,0.348,52.31,2016,2
3,2016-03-14,0.026,4.78,8.8,12.84,0.429,0.033,76.0,0.138,48.21,2016,3
3,2016-04-20,0.135,2.66,17.0,8.79,3.82,0.015,90.88,0.164,48.87,2016,4
3,2016-05-11,0.0,1.56,1.0,7.46,2.46,0.04,89.6,0.392,51.63,2016,5
3,2016-06-06,0.0,2.23,0.0,8.09,1.8,0.02,82.56,0.42,48.19,2016,6
3,2016-07-13,0.012,2.12,2.5,7.94,1.61,0.018,80.64,0.613,43.52,2016,7
3,2016-08-11,0.1,2.83,4.0,8.73,1.81,0.022,83.9,0.703,49.14,2016,8
3,2016-09-05,0.0,1.26,2.0,8.94,2.13,0.011,102.4,0.455,51.24,2016,9
3,2016-10-13,0.26,0.98,0.0,9.1,1.42,0.046,96.0,0.43,49.14,2016,10
3,2016-11-01,0.092,1.88,9.0,11.53,2.39,0.01,69.76,0.33,48.44,2016,11
3,2016-12-13,0.33,2.45,6.2,12.71,1.83,0.043,97.6,0.29,51.95,2016,12
3,2017-01-23,0.0,1.24,0.8,13.37,0.92,0.028,96.0,0.359,57.56,2017,1
3,2017-02-02,0.0,1.22,0.8,13.97,1.03,0.026,89.6,0.467,59.34,2017,2
3,2017-03-15,0.065,1.81,4.4,11.77,6.5,0.017,70.4,0.176,42.82,2017,3
3,2017-04-05,0.0,6.87,7.0,12.14,0.84,0.011,71.04,0.014,47.73,2017,4
3,2017-05-15,0.0,2.1,6.0,8.16,2.64,0.049,98.4,0.42,49.63,2017,5
3,2017-06-07,0.042,1.06,10.4,7.65,2.43,0.012,96.0,0.54,45.63,2017,6
3,2017-07-04,0.092,0.37,0.0,7.11,1.95,0.019,98.56,0.5,49.84,2017,7
3,2017-07-25,0.0,1.63,0.4,6.59,1.05,0.01,99.84,0.065,51.94,2017,7
3,2017-08-08,0.029,1.45,11.2,5.43,0.77,0.015,97.5,0.76,49.14,2017,8
3,2017-08-29,0.0,1.3,3.2,6.95,1.58,0.012,95.82,0.7,52.65,2017,8
3,2017-09-05,0.0,1.28,0.8,7.81,0.79,0.008,99.84,0.48,53.35,2017,9
3,2017-10-18,0.012,3.36,0.4,10.34,1.22,0.01,102.4,0.673,55.86,2017,10
3,2017-11-14,0.017,1.34,1.6,11.07,3.81,0.014,95.36,0.173,52.99,2017,11
3,2017-12-06,0.116,1.43,0.8,10.27,4.62,0.021,83.2,0.435,52.99,2017,12
3,2018-01-10,0.0,1.78,0.0,12.89,5.73,0.015,83.2,0.263,44.93,2018,1
3,2018-02-12,0.058,2.47,0.0,14.43,4.59,0.015,94.5,0.391,51.55,2018,2
3,2018-03-14,0.035,2.08,0.0,11.2,5.31,0.029,104.96,0.169,52.99,2018,3
3,2018-04-10,0.064,4.12,3.2,12.39,1.08,0.02,97.92,0.04,50.13,2018,4
3,2018-05-22,0.236,2.42,9.6,9.38,0.94,0.031,119.04,0.468,48.95,2018,5
3,2018-06-07,0.106,2.63,13.6,12.79,1.59,0.006,115.2,0.533,55.85,2018,6
3,2018-07-17,0.0,0.93,12.5,7.29,1.88,0.015,115.2,0.757,48.12,2018,7
3,2018-08-14,0.159,0.89,13.2,5.7,2.07,0.017,128.4,0.725,50.28,2018,8
3,2018-09-24,0.144,1.47,0.0,8.6,1.62,0.014,102.4,0.188,54.58,2018,9
3,2018-10-08,0.196,3.86,1.6,11.74,0.06,0.016,81.24,0.427,48.84,2018,10
3,2018-11-06,0.304,3.97,0.0,12.0,1.1,0.021,88.96,0.324,49.56,2018,11
3,2018-12-12,0.303,3.4,7.6,10.6,3.39,0.011,91.52,0.962,56.02,2018,12
3,2019-01-28,0.067,1.28,3.2,13.64,7.65,0.025,84.48,0.472,56.02,2019,1
3,2019-02-12,0.153,3.1,2.8,13.91,6.15,0.022,86.7,0.532,57.46,2019,2
3,2019-03-12,0.0,6.74,12.4,16.32,3.84,0.02,99.2,0.021,57.46,2019,3
3,2019-04-02,0.253,4.41,7.2,14.48,1.41,0.075,80.64,0.05,53.15,2019,4
3,2019-05-23,0.207,1.6,10.4,6.95,1.13,0.074,67.84,0.435,45.91,2019,5
3,2019-06-10,0.116,2.04,3.2,8.33,4.82,0.063,37.12,0.594,36.45,2019,6
3,2019-07-04,0.003,1.53,1.2,7.35,8.84,0.156,55.04,0.74,44.56,2019,7
3,2019-08-06,0.076,1.02,0.8,9.09,2.21,0.017,67.84,0.658,50.05,2019,8
3,2019-09-04,0.163,1.23,1.6,8.19,3.62,0.026,78.08,0.742,48.66,2019,9
3,2019-10-21,0.038,1.87,0.8,9.67,1.27,0.014,52.48,0.67,48.66,2019,10
3,2019-11-18,0.085,1.23,1.6,11.17,3.99,0.026,76.16,0.494,50.05,2019,11
3,2019-12-04,0.111,1.09,0.0,14.6,7.68,0.027,80.64,0.449,52.83,2019,12
3,2020-01-15,0.012,2.41,0.8,15.51,7.51,0.021,101.8,0.633,59.78,2020,1
3,2020-02-11,0.01,5.01,0.0,14.31,6.94,0.034,133.12,0.284,59.78,2020,2
3,2020-03-11,0.0,1.9,0.4,11.68,3.78,0.007,96.0,0.116,58.39,2020,3
3,2020-04-07,0.055,3.3,2.3,13.76,0.23,0.013,89.6,0.026,53.52,2020,4
3,2020-05-13,0.0,1.56,4.0,9.75,0.91,0.036,125.44,0.102,50.74,2020,5
3,2020-06-09,0.0,1.45,2.8,8.98,1.49,0.019,81.28,0.514,51.44,2020,6
3,2020-07-01,0.066,1.91,4.0,7.23,3.2,0.115,79.47,0.513,50.71,2020,7
3,2020-08-11,0.086,2.54,0.0,8.57,1.4,0.026,78.08,0.545,59.25,2020,8
3,2020-09-15,0.166,1.18,0.4,9.0,1.65,0.019,0.003,0.382,59.96,2020,9
3,2020-10-06,0.019,1.14,1.6,8.47,2.4,0.053,128.0,0.444,68.12,2020,10
3,2020-10-27,0.0,1.6,0.6,10.8,1.54,0.027,83.6,0.408,65.13,2020,10
3,2020-12-03,0.087,1.38,0.8,13.57,3.94,0.047,147.84,0.558,56.99,2020,12
3,2021-01-12,0.028,1.33,1.6,13.97,3.23,0.04,67.84,0.318,57.85,2021,1
3,2021-02-10,0.007,2.53,0.0,14.97,6.17,0.3,112.0,0.44,59.26,2021,2
4,2000-01-12,0.07,2.22,0.0,17.2,6.36,0.043,49.3,0.32,37.0,2000,1
4,2000-04-17,0.077,2.72,0.0,14.84,9.2,0.034,57.6,0.066,35.8,2000,4
4,2000-08-27,0.47,1.42,4.8,13.02,1.74,0.031,40.3,0.6,41.3,2000,8
4,2000-09-04,0.087,1.6,2.0,15.6,2.63,0.019,45.2,0.55,40.0,2000,9
4,2000-09-07,0.05,1.5,4.0,8.73,2.6,0.21,43.0,0.52,42.0,2000,9
4,2000-09-11,0.038,0.82,5.0,8.84,2.1,0.02,40.0,0.55,40.4,2000,9
4,2000-09-14,0.077,0.44,4.0,8.34,4.46,0.63,35.2,0.76,41.4,2000,9
4,2000-09-18,0.127,0.8,2.0,8.6,4.0,0.059,38.0,0.75,35.0,2000,9
4,2000-09-28,0.106,0.14,0.0,8.75,5.07,0.055,24.0,0.49,36.2,2000,9
4,2000-10-09,0.11,0.3,1.8,10.0,5.01,0.051,28.0,0.51,35.0,2000,10
4,2000-11-01,0.071,1.0,10.8,13.34,3.5,0.03,41.0,0.46,39.0,2000,11
4,2000-12-05,0.0,0.98,0.0,12.8,5.96,0.053,46.7,0.3,37.6,2000,12
4,2001-01-10,0.02,0.5,0.0,12.97,6.97,0.038,44.2,0.335,40.4,2001,1
4,2001-02-06,0.097,3.56,6.0,18.0,9.3,0.014,46.0,0.23,40.4,2001,2
4,2001-03-11,0.0,3.45,24.4,14.67,4.74,0.036,48.0,0.01,39.0,2001,3
4,2001-04-03,0.0,2.34,24.0,15.8,11.4,0.031,46.7,0.016,37.6,2001,4
4,2001-05-03,0.0,2.0,6.4,13.7,3.4,0.016,48.6,0.078,32.0,2001,5
4,2001-06-11,0.16,0.72,7.2,17.6,3.37,0.029,36.0,0.121,33.4,2001,6
4,2001-07-09,0.0,1.03,4.0,7.07,1.0,0.006,28.8,0.474,33.4,2001,7
4,2001-10-08,0.057,1.0,0.0,9.89,4.02,0.019,21.8,0.425,34.8,2001,10
4,2002-01-09,0.433,2.26,64.0,17.9,7.9,0.0,59.5,0.261,39.0,2002,1
4,2002-04-09,0.134,3.6,20.4,15.62,4.1,0.016,51.8,0.008,36.2,2002,4
4,2002-07-10,0.061,3.68,21.2,9.4,2.11,0.013,31.4,0.338,34.8,2002,7
4,2002-10-01,0.1,1.02,8.5,11.36,2.6,0.015,49.3,0.36,36.2,2002,10
4,2003-01-13,0.196,3.0,12.4,14.94,5.4,0.023,83.2,0.283,40.4,2003,1
4,2003-04-14,0.156,2.57,12.0,20.39,6.25,0.052,40.9,0.224,18.78,2003,4
4,2003-07-02,0.04,2.8,28.6,11.4,1.98,0.028,78.2,0.408,33.4,2003,7
4,2003-10-10,0.047,0.34,2.8,10.04,2.89,0.023,36.48,0.321,29.0,2003,10
4,2004-01-13,0.036,1.3,8.4,15.46,7.44,0.046,49.44,0.3,38.73,2004,1
4,2004-04-06,0.0,4.66,20.8,14.08,5.36,0.05,56.8,0.006,37.29,2004,4
4,2004-07-07,0.0,2.18,8.4,11.52,0.18,0.043,61.0,0.13,42.48,2004,7
4,2004-10-19,0.0,2.08,0.0,10.16,5.64,0.064,45.3,0.72,32.6,2004,10
4,2005-01-13,0.0,1.47,1.25,14.0,5.67,0.043,42.72,0.32,35.5,2005,1
4,2005-04-07,0.08,2.97,8.0,13.51,6.04,0.029,36.48,0.013,26.01,2005,4
4,2005-05-12,0.086,1.2,0.8,9.14,4.86,0.12,110.88,0.14,32.29,2005,5
4,2005-06-08,0.041,1.48,4.4,6.04,4.87,0.14,114.24,0.53,36.5,2005,6
4,2005-09-19,0.062,2.8,0.0,8.46,2.7,0.037,28.8,0.77,29.48,2005,9
4,2005-12-12,0.022,1.23,10.2,13.9,7.24,0.038,40.94,0.43,39.41,2005,12
4,2006-03-15,0.0,1.19,42.0,12.38,13.41,0.054,56.96,0.35,36.5,2006,3
4,2006-06-07,0.01,2.05,38.4,8.33,3.74,0.047,54.24,0.3,26.9,2006,6
4,2006-08-28,0.02,1.49,21.4,8.23,2.68,0.048,46.4,0.4,38.42,2006,8
4,2006-10-12,0.043,1.21,0.0,9.79,5.63,0.002,68.64,0.5,31.2,2006,10
4,2007-02-22,0.0,1.27,0.0,12.8,7.97,0.023,47.52,0.11,41.4,2007,2
4,2007-04-12,0.12,1.69,10.0,14.28,6.47,0.033,57.6,0.014,35.45,2007,4
4,2007-07-23,0.19,1.2,2.0,10.57,1.46,0.016,52.13,0.22,42.1,2007,7
4,2007-10-04,0.021,1.26,0.0,10.36,3.91,0.014,56.2,0.208,35.3,2007,10
4,2008-02-01,0.0,2.06,1.6,13.37,6.4,0.03,61.4,0.29,38.03,2008,2
4,2008-04-10,0.094,3.64,11.2,11.93,5.9,0.066,42.24,0.014,33.1,2008,4
4,2008-07-16,0.073,1.15,19.3,8.27,2.41,0.026,53.3,0.31,42.5,2008,7
4,2008-10-02,0.01,5.1,4.0,11.48,3.54,0.04,30.72,0.737,31.9,2008,10
4,2009-02-03,0.005,0.69,5.2,13.59,6.02,0.042,40.96,0.268,32.6,2009,2
4,2009-04-07,0.0,3.1,11.2,13.9,5.33,0.019,46.7,0.044,28.0,2009,4
4,2009-07-07,0.239,1.49,34.8,8.33,0.62,0.019,34.5,0.409,32.2,2009,7
4,2009-10-01,0.034,1.92,1.6,10.74,3.55,0.027,40.96,0.389,38.3,2009,10
4,2010-02-10,0.005,1.3,1.4,12.86,5.68,0.036,38.4,0.24,39.9,2010,2
4,2010-04-07,0.19,4.16,28.0,14.83,6.78,0.04,53.12,0.014,34.9,2010,4
4,2010-07-07,0.091,1.25,16.0,6.95,4.3,0.035,44.8,0.54,31.2,2010,7
4,2010-10-05,0.0,1.55,0.0,10.14,3.34,0.012,30.7,0.33,43.25,2010,10
4,2011-02-09,0.22,2.78,0.0,14.0,9.44,0.13,49.28,0.17,34.03,2011,2
4,2011-04-05,0.161,4.43,16.0,13.83,6.87,0.036,37.12,0.008,32.61,2011,4
4,2011-08-02,0.045,3.53,6.0,10.46,0.84,0.018,33.28,0.26,38.28,2011,8
4,2011-10-12,0.047,2.1,0.0,8.61,2.69,0.055,31.36,0.278,38.28,2011,10
4,2012-02-09,0.096,2.23,0.0,13.84,7.51,0.064,48.6,0.22,38.3,2012,2
4,2012-04-09,0.013,2.3,32.0,12.6,3.26,0.057,34.6,0.017,39.7,2012,4
4,2012-07-16,0.0,1.91,24.4,8.19,2.61,1.3,42.9,0.39,38.28,2012,7
4,2012-10-08,0.049,4.57,4.8,11.34,0.61,0.019,42.24,0.13,39.7,2012,10
4,2013-02-07,0.064,2.48,26.4,14.53,12.77,0.078,69.12,0.26,43.96,2013,2
4,2013-04-04,0.08,3.49,0.0,12.19,7.91,0.06,51.2,0.1,38.3,2013,4
4,2013-07-04,0.0,2.24,28.8,8.6,0.21,0.038,43.52,0.35,31.2,2013,7
4,2013-10-02,0.083,2.55,4.4,11.28,3.12,0.023,30.72,0.38,34.03,2013,10
4,2014-02-11,0.0,1.72,2.8,14.05,7.03,0.03,40.96,0.24,34.03,2014,2
4,2014-05-13,0.058,3.25,0.0,10.32,1.4,0.044,38.4,0.022,31.9,2014,5
4,2014-08-01,0.0,2.94,21.6,12.3,1.43,0.021,28.2,0.43,33.32,2014,8
4,2014-11-04,0.24,5.61,16.8,16.94,0.17,0.015,28.16,0.036,40.41,2014,11
4,2015-02-03,0.06,1.78,2.0,13.77,0.6,0.05,40.96,0.12,43.96,2015,2
4,2015-04-15,0.0,2.31,23.0,12.33,0.42,0.045,46.85,0.018,39.7,2015,4
4,2015-07-15,0.15,3.41,0.0,12.58,1.14,0.007,35.84,0.17,39.7,2015,7
4,2015-11-04,0.0,8.7,15.6,16.57,0.0,0.032,50.56,0.075,47.5,2015,11
4,2016-01-14,0.009,1.96,0.0,14.33,0.58,0.049,62.72,0.524,52.31,2016,1
4,2016-04-20,0.17,3.92,22.0,11.39,2.88,0.025,64.48,0.038,44.06,2016,4
4,2016-07-13,0.043,3.86,14.0,8.96,0.32,0.02,64.0,0.388,40.71,2016,7
4,2016-10-13,0.17,0.66,9.0,9.79,0.74,0.038,44.8,0.36,42.82,2016,10
4,2017-01-23,0.047,1.23,2.0,13.64,0.73,0.026,55.04,0.384,50.54,2017,1
4,2017-04-05,0.0,6.37,16.4,14.44,0.64,0.011,61.44,0.007,43.96,2017,4
4,2017-07-04,0.13,2.51,4.4,6.36,0.81,0.009,63.36,0.49,44.92,2017,7
4,2017-07-25,0.0,2.34,12.4,10.2,0.37,0.02,54.4,0.32,47.73,2017,7
4,2017-10-18,0.05,4.45,1.6,10.21,0.86,0.024,54.4,0.437,45.57,2017,10
4,2018-01-10,0.026,1.75,0.4,13.2,5.16,0.025,70.4,0.342,43.52,2018,1
4,2018-04-10,0.104,5.75,12.8,15.56,0.74,0.033,79.36,0.008,45.83,2018,4
4,2018-07-17,0.0,2.22,12.0,8.93,0.5,0.022,39.68,0.508,31.91,2018,7
4,2018-10-08,0.323,5.47,3.6,13.31,0.17,0.013,64.64,0.205,43.81,2018,10
5,2019-01-28,0.174,1.34,1.6,13.51,6.17,0.041,46.72,0.442,54.58,2019,1
5,2019-02-12,0.164,2.67,1.9,14.23,5.31,0.044,50.56,0.457,50.28,2019,2
5,2019-03-12,0.033,8.62,1.6,16.41,8.17,0.04,54.4,0.022,47.4,2019,3
5,2019-04-02,0.466,3.41,15.2,16.24,0.0,0.093,47.36,0.021,44.53,2019,4
5,2019-05-23,0.137,2.76,19.6,7.57,0.67,0.082,35.84,0.324,41.86,2019,5
5,2019-06-10,0.367,2.19,104.0,7.13,4.92,0.064,29.44,0.637,35.78,2019,6
5,2019-07-04,0.0,4.45,14.8,16.06,1.74,0.125,42.88,0.324,41.86,2019,7
5,2019-08-06,0.0,2.91,12.0,11.68,0.42,0.011,41.6,0.227,41.71,2019,8
5,2019-09-04,1.55,1.38,26.4,8.61,2.28,0.013,44.16,0.336,41.71,2019,9
5,2019-10-21,0.0,2.3,29.2,9.13,1.36,0.031,48.0,0.38,43.1,2019,10
5,2019-11-18,0.092,1.34,3.6,10.4,3.22,0.038,55.04,0.537,45.88,2019,11
5,2019-12-04,0.16,1.11,0.8,13.86,6.53,0.04,67.84,0.55,45.88,2019,12
5,2020-01-15,0.009,3.71,0.8,15.31,6.73,0.032,54.4,0.395,47.27,2020,1
5,2020-02-11,0.021,2.69,0.4,13.71,5.8,0.032,69.76,0.224,49.35,2020,2
5,2020-03-11,0.009,2.07,5.6,11.74,3.39,0.017,69.76,0.134,48.66,2020,3
5,2020-04-07,0.031,2.15,4.9,13.75,0.27,0.017,49.92,0.032,44.49,2020,4
5,2020-05-13,0.0,2.98,11.6,9.91,0.48,0.043,53.12,0.41,48.65,2020,5
5,2020-06-09,0.0,1.63,23.2,9.8,0.43,0.019,48.0,0.214,44.49,2020,6
5,2020-07-01,0.0,2.29,29.2,8.46,1.14,0.064,46.5,0.343,36.68,2020,7
5,2020-08-11,0.265,2.48,10.8,8.69,0.44,0.027,40.96,0.269,58.55,2020,8
5,2020-09-15,0.07,3.55,7.2,10.47,0.0,0.023,56.96,0.154,50.79,2020,9
5,2020-10-06,0.0,1.35,5.2,8.76,0.85,0.026,52.48,0.284,51.44,2020,10
5,2020-10-27,0.0,0.49,0.0,9.96,1.71,0.049,128.0,0.486,50.79,2020,10
5,2020-12-03,0.059,1.73,6.0,13.52,3.32,0.053,101.12,0.472,50.05,2020,12
5,2021-01-12,0.018,3.54,2.8,13.7,4.64,0.041,48.64,0.32,49.38,2021,1
5,2021-02-10,0.003,2.74,0.0,15.46,8.03,0.046,49.28,0.284,46.56,2021,2
6,2000-02-07,0.25,2.91,5.4,10.8,0.5,0.05,62.4,,37.4,2000,2
6,2000-05-22,0.2,2.73,6.4,9.58,0.62,0.04,50.2,,38.0,2000,5
6,2000-08-04,0.32,2.81,5.8,9.18,1.1,0.08,57.6,,42.0,2000,8
6,2000-11-13,0.28,2.54,5.6,9.31,0.84,0.06,53.6,,40.2,2000,11
6,2001-02-15,0.18,2.66,4.0,9.31,0.54,0.04,57.6,,34.29,2001,2
6,2001-04-27,0.4,2.22,4.8,10.52,0.24,0.08,48.6,,35.4,2001,4
6,2001-08-06,0.34,2.3,5.2,8.12,0.62,0.06,49.6,,33.3,2001,8
6,2001-11-01,0.36,2.34,5.0,10.59,0.54,0.1,44.6,,38.2,2001,11
6,2002-02-04,0.2,2.26,14.6,10.11,9.12,0.2,34.89,,34.53,2002,2
6,2002-04-10,0.4,2.26,5.6,10.24,0.35,0.01,27.62,,31.07,2002,4
6,2002-07-16,0.35,4.5,7.2,7.98,0.36,0.06,56.11,,31.4,2002,7
6,2002-11-07,0.28,4.8,4.8,9.45,3.71,0.02,60.12,,37.28,2002,11
6,2003-03-08,0.16,2.65,4.6,7.97,1.6,0.03,25.44,0.5,27.51,2003,3
6,2003-03-17,1.24,3.15,8.0,9.31,6.44,0.16,35.4,0.83,27.1,2003,3
6,2003-04-04,1.62,2.26,14.3,10.24,10.99,,22.53,0.51,22.35,2003,4
6,2004-02-25,0.19,2.99,11.2,14.16,5.76,0.06,33.44,0.07,36.51,2004,2
6,2004-04-15,0.47,4.03,23.2,7.65,4.9,0.058,45.55,0.69,36.51,2004,4
6,2004-08-18,0.47,1.27,7.8,9.24,1.8,0.04,30.53,0.94,34.69,2004,8
6,2004-11-04,0.47,1.7,8.3,10.02,3.28,0.05,62.99,0.69,37.45,2004,11
6,2005-02-22,0.36,2.11,6.6,9.8,6.8,0.06,48.76,0.44,29.21,2005,2
6,2005-04-15,0.2,15.0,6.5,12.79,12.21,0.04,44.95,0.39,36.38,2005,4
6,2005-05-23,0.15,2.33,7.5,11.04,0.51,0.03,69.85,0.36,38.75,2005,5
6,2005-06-09,0.15,2.21,6.0,10.53,2.53,0.04,32.85,0.4,23.72,2005,6
6,2005-07-26,0.28,2.44,10.0,8.24,1.68,0.05,35.96,0.32,29.21,2005,7
